SNPID	CHR	POS	BF	LNBF	SEGNUMBER	LOCUS	islet_atac
rs146487995	chr7	15119048	-0.21097	-1.55603933570941	11	DGKB.rs10276674	0
rs4140976	chr7	15119075	-0.91901	-0.0844582752928336	11	DGKB.rs10276674	0
rs72583077	chr7	15119339	-0.90256	-0.102520108990471	11	DGKB.rs10276674	0
chr7:15119346:I	chr7	15119346	-0.91773	-0.0858520492697833	11	DGKB.rs10276674	0
rs10278659	chr7	15119364	-0.65749	-0.419325724171353	11	DGKB.rs10276674	0
rs66643431	chr7	15119451	-0.71847	-0.33063132798821	11	DGKB.rs10276674	0
rs17168636	chr7	15119906	-0.23099	-1.46538085944067	11	DGKB.rs10276674	0
rs2058440	chr7	15120098	-0.97028	-0.0301705893451166	11	DGKB.rs10276674	0
rs10253593	chr7	15120335	-0.82084	-0.197427072809573	11	DGKB.rs10276674	0
rs17168638	chr7	15120567	-0.25202	-1.37824682954059	11	DGKB.rs10276674	0
rs191471109	chr7	15120596	-0.16088	-1.82709653351774	11	DGKB.rs10276674	0
chr7:15120817:I	chr7	15120817	-0.26488	-1.32847838574315	11	DGKB.rs10276674	0
chr7:15120819:I	chr7	15120819	0.08835	-2.42644908021643	11	DGKB.rs10276674	0
rs56299502	chr7	15120953	-0.27741	-1.28225872272448	11	DGKB.rs10276674	0
rs17168640	chr7	15120982	-0.21723	-1.5267985789133	11	DGKB.rs10276674	0
rs12672688	chr7	15121246	-0.60551	-0.501684200848735	11	DGKB.rs10276674	0
rs11768033	chr7	15121357	-0.49345	-0.706333742364121	11	DGKB.rs10276674	0
rs16878392	chr7	15121377	-0.74757	-0.29092733261681	11	DGKB.rs10276674	0
rs56776042	chr7	15121386	-0.28352	-1.26047261156542	11	DGKB.rs10276674	0
rs12670889	chr7	15121442	-0.66752	-0.404185926609784	11	DGKB.rs10276674	0
rs2358160	chr7	15121560	-0.77238	-0.258278622082539	11	DGKB.rs10276674	0
rs113701860	chr7	15121680	-0.24399	-1.41062803813534	11	DGKB.rs10276674	0
rs4576324	chr7	15121823	-0.23457	-1.4500012281776	11	DGKB.rs10276674	0
rs4573145	chr7	15121872	-0.23651	-1.44176478864597	11	DGKB.rs10276674	0
rs4598156	chr7	15121951	-0.2896	-1.23925461847058	11	DGKB.rs10276674	0
rs56093544	chr7	15122234	-0.24167	-1.42018211978725	11	DGKB.rs10276674	0
rs149946441	chr7	15122333	-0.48594	-0.721670119493184	11	DGKB.rs10276674	0
rs116857091	chr7	15122505	-0.31105	-1.16780160802111	11	DGKB.rs10276674	0
rs117332006	chr7	15122506	-0.26245	-1.33769469128383	11	DGKB.rs10276674	0
rs35115385	chr7	15122766	-0.92113	-0.0821541017647745	11	DGKB.rs10276674	0
rs148948940	chr7	15122862	-0.36326	-1.01263644766084	11	DGKB.rs10276674	0
rs6976958	chr7	15123241	-0.25496	-1.36664860887306	11	DGKB.rs10276674	0
rs72583082	chr7	15123325	-0.91963	-0.0837838637457124	11	DGKB.rs10276674	0
rs148130001	chr7	15123954	0.04238	-3.16107872614198	11	DGKB.rs10276674	0
rs142011349	chr7	15124070	-0.4378	-0.825993093893374	11	DGKB.rs10276674	0
rs73063212	chr7	15124402	-0.31106	-1.16776945936572	11	DGKB.rs10276674	0
rs17168652	chr7	15124610	-0.91961	-0.0838056118590643	11	DGKB.rs10276674	0
rs917795	chr7	15124740	-0.31481	-1.15578599674266	11	DGKB.rs10276674	0
rs17168654	chr7	15124747	-0.91962	-0.0837947377432658	11	DGKB.rs10276674	0
rs917796	chr7	15124846	-0.8741	-0.134560493395695	11	DGKB.rs10276674	1
rs917797	chr7	15125027	-0.31155	-1.16619543999191	11	DGKB.rs10276674	0
rs917798	chr7	15125031	-0.7	-0.356674943938732	11	DGKB.rs10276674	0
rs74773781	chr7	15125101	-0.23386	-1.45303263326996	11	DGKB.rs10276674	1
rs917799	chr7	15125176	-0.33135	-1.1045800604479	11	DGKB.rs10276674	1
rs17168656	chr7	15125297	-0.91925	-0.0841971588007557	11	DGKB.rs10276674	1
rs12112796	chr7	15125363	-0.34903	-1.05259740058866	11	DGKB.rs10276674	1
rs12112806	chr7	15125482	-0.40677	-0.899507363839809	11	DGKB.rs10276674	0
rs12112808	chr7	15125693	-0.37249	-0.987545087160457	11	DGKB.rs10276674	0
rs73063220	chr7	15125706	-0.35367	-1.03939100400999	11	DGKB.rs10276674	0
rs73063223	chr7	15125734	-0.42071	-0.865811518760864	11	DGKB.rs10276674	0
rs72583085	chr7	15125748	-0.9168	-0.086865933021662	11	DGKB.rs10276674	0
rs73063226	chr7	15125956	-0.39198	-0.936544460901423	11	DGKB.rs10276674	0
rs73063227	chr7	15125973	-0.32091	-1.13659456899599	11	DGKB.rs10276674	0
rs116922311	chr7	15125990	0.05249	-2.94713260371793	11	DGKB.rs10276674	0
rs73063229	chr7	15126070	-0.33905	-1.08160768985229	11	DGKB.rs10276674	0
rs73063231	chr7	15126075	-0.33905	-1.08160768985229	11	DGKB.rs10276674	0
rs73063234	chr7	15126092	-0.39187	-0.936825126847005	11	DGKB.rs10276674	0
rs72583086	chr7	15126128	-0.9163	-0.0874114570109695	11	DGKB.rs10276674	0
rs6964377	chr7	15126153	-0.70974	-0.342856573196436	11	DGKB.rs10276674	0
rs73063238	chr7	15126192	-0.38061	-0.96598005016152	11	DGKB.rs10276674	0
rs182776253	chr7	15126205	-0.39643	-0.925255798259805	11	DGKB.rs10276674	0
rs73063241	chr7	15126206	-0.35217	-1.0436412654236	11	DGKB.rs10276674	0
rs55919501	chr7	15126463	-0.36679	-1.00296580178499	11	DGKB.rs10276674	0
rs142218207	chr7	15126530	-0.49133	-0.710639279184494	11	DGKB.rs10276674	0
rs6951081	chr7	15126626	-0.72572	-0.320591013480175	11	DGKB.rs10276674	0
rs148182546	chr7	15126709	-0.43447	-0.833628381539569	11	DGKB.rs10276674	0
rs55901812	chr7	15126760	-0.34328	-1.06920883829887	11	DGKB.rs10276674	0
rs12056102	chr7	15126890	-0.54586	-0.605392746372373	11	DGKB.rs10276674	0
rs10227486	chr7	15126902	-0.9157	-0.0880664788684506	11	DGKB.rs10276674	0
rs141205162	chr7	15127336	-0.31101	-1.16793021297901	11	DGKB.rs10276674	0
rs67453438	chr7	15127459	-0.93075	-0.0717645662293108	11	DGKB.rs10276674	0
chr7:15127499:D	chr7	15127499	-0.93677	-0.0653174911225929	11	DGKB.rs10276674	1
rs61000579	chr7	15127526	-0.93386	-0.0684287449219817	11	DGKB.rs10276674	1
rs72583090	chr7	15127596	-0.91847	-0.0850460368091994	11	DGKB.rs10276674	1
rs72583091	chr7	15127821	-0.91632	-0.0873896303365898	11	DGKB.rs10276674	0
rs72583094	chr7	15127835	-0.86195	-0.148558014641149	11	DGKB.rs10276674	0
rs117722246	chr7	15127836	-0.84874	-0.16400238221104	11	DGKB.rs10276674	0
rs139088205	chr7	15127847	-0.62889	-0.463798918338236	11	DGKB.rs10276674	0
rs140629972	chr7	15127963	0.09976	-2.30498797761036	11	DGKB.rs10276674	0
rs75257444	chr7	15128212	-0.91262	-0.0914356953224431	11	DGKB.rs10276674	0
rs61570566	chr7	15128272	-0.85006	-0.162448343753713	11	DGKB.rs10276674	0
rs78895118	chr7	15128347	-0.3208	-1.13693740298978	11	DGKB.rs10276674	0
rs76335593	chr7	15128354	-0.34488	-1.06455874854326	11	DGKB.rs10276674	0
rs140978519	chr7	15128359	-0.19337	-1.64314982691964	11	DGKB.rs10276674	0
rs7811260	chr7	15128474	-0.34073	-1.07666490418529	11	DGKB.rs10276674	0
rs28408149	chr7	15128549	-0.98391	-0.016220849527551	11	DGKB.rs10276674	0
rs182699895	chr7	15128634	-0.47293	-0.748807892985373	11	DGKB.rs10276674	0
rs727585	chr7	15128960	-0.96251	-0.0382108232637798	11	DGKB.rs10276674	0
rs727586	chr7	15129004	-0.95437	-0.0467038420537432	11	DGKB.rs10276674	0
rs116729664	chr7	15129078	-0.43614	-0.829791986257538	11	DGKB.rs10276674	0
chr7:15129169:I	chr7	15129169	-0.99854	-0.00146106683851594	11	DGKB.rs10276674	0
chr7:15129175:I	chr7	15129175	-0.75014	-0.287495423205169	11	DGKB.rs10276674	0
rs9639221	chr7	15129240	-1.00238	0.00237717228575127	11	DGKB.rs10276674	0
rs9638721	chr7	15129398	-1.00439	0.00438039205897768	11	DGKB.rs10276674	0
rs12672546	chr7	15129654	-1.04235	0.0414777794463091	11	DGKB.rs10276674	0
rs182058571	chr7	15129815	0.15036	-1.89472286028616	11	DGKB.rs10276674	0
rs11760836	chr7	15129953	-0.55073	-0.596510608076171	11	DGKB.rs10276674	0
rs72583096	chr7	15130106	-0.91622	-0.0874987684728371	11	DGKB.rs10276674	0
rs12672644	chr7	15130152	-0.86052	-0.150218421299653	11	DGKB.rs10276674	0
rs6952432	chr7	15130375	-0.97471	-0.0256152881245555	11	DGKB.rs10276674	0
rs57116809	chr7	15130494	-0.57422	-0.554742680832447	11	DGKB.rs10276674	0
rs117656689	chr7	15130881	-0.22565	-1.48877015270913	11	DGKB.rs10276674	1
rs13239637	chr7	15130917	-0.90673	-0.0979105578586303	11	DGKB.rs10276674	1
rs55710425	chr7	15131024	-0.52227	-0.649570583443401	11	DGKB.rs10276674	1
rs10274200	chr7	15131239	-0.74855	-0.289617277086291	11	DGKB.rs10276674	0
rs7809644	chr7	15131375	-0.50498	-0.683236454451431	11	DGKB.rs10276674	0
rs7791096	chr7	15131445	-0.15499	-1.86439468027318	11	DGKB.rs10276674	0
rs7791047	chr7	15131687	-0.8021	-0.220521990609258	11	DGKB.rs10276674	0
rs73063247	chr7	15132620	-0.25781	-1.35553239946985	11	DGKB.rs10276674	0
chr7:15133034:D	chr7	15133034	-0.90699	-0.0976238542861043	11	DGKB.rs10276674	0
rs12699683	chr7	15133127	-0.5941	-0.520707623620441	11	DGKB.rs10276674	0
rs6964111	chr7	15133159	-0.67434	-0.394020844223906	11	DGKB.rs10276674	0
rs7796988	chr7	15133319	-0.47415	-0.746231551652401	11	DGKB.rs10276674	0
rs6461154	chr7	15133325	-0.48093	-0.732033549612445	11	DGKB.rs10276674	0
rs60330406	chr7	15133589	-0.18529	-1.68583311368781	11	DGKB.rs10276674	0
rs56033896	chr7	15133590	-0.15187	-1.88473038723996	11	DGKB.rs10276674	0
rs34613389	chr7	15133699	-0.53988	-0.616408386341056	11	DGKB.rs10276674	0
rs58317632	chr7	15133804	-0.14716	-1.91623484874556	11	DGKB.rs10276674	0
chr7:15133892:I	chr7	15133892	0.05017	-2.99233804048598	11	DGKB.rs10276674	0
chr7:15133894:I	chr7	15133894	0.03293	-3.41337118259386	11	DGKB.rs10276674	0
rs12154299	chr7	15134173	-0.31629	-1.15109576472517	11	DGKB.rs10276674	0
rs12155180	chr7	15134349	-0.1871	-1.67611204570209	11	DGKB.rs10276674	0
rs79786348	chr7	15134352	-0.42734	-0.850175329667295	11	DGKB.rs10276674	0
rs61044428	chr7	15134411	-0.56196	-0.576324605998686	11	DGKB.rs10276674	0
rs28493770	chr7	15134417	-0.54765	-0.602118882212382	11	DGKB.rs10276674	0
rs73063253	chr7	15134702	-0.16223	-1.81874019755983	11	DGKB.rs10276674	0
rs73063254	chr7	15134706	-0.21873	-1.51991718649569	11	DGKB.rs10276674	0
rs73287347	chr7	15134807	-0.06056	-2.80412066985294	11	DGKB.rs10276674	0
chr7:15134991:I	chr7	15134991	-0.26659	-1.32204338131837	11	DGKB.rs10276674	0
rs73287350	chr7	15135113	-0.10195	-2.28327278196167	11	DGKB.rs10276674	0
rs77980893	chr7	15135125	-0.41623	-0.876517286889876	11	DGKB.rs10276674	0
rs76224492	chr7	15135322	-0.41731	-0.873925928096387	11	DGKB.rs10276674	0
rs145315785	chr7	15135465	-0.14383	-1.93912323236634	11	DGKB.rs10276674	0
rs10272046	chr7	15135599	-0.37926	-0.969533293269875	11	DGKB.rs10276674	0
rs12155283	chr7	15135667	-0.30254	-1.19554177884808	11	DGKB.rs10276674	0
rs10272177	chr7	15135710	-0.53383	-0.627677842766642	11	DGKB.rs10276674	0
rs12155298	chr7	15136042	-0.23776	-1.43649351745274	11	DGKB.rs10276674	0
rs6951937	chr7	15136056	-0.32813	-1.11434540765711	11	DGKB.rs10276674	0
chr7:15136123:I	chr7	15136123	-0.37886	-0.970588535282004	11	DGKB.rs10276674	0
rs28664149	chr7	15136271	-0.57077	-0.560768952574261	11	DGKB.rs10276674	0
chr7:15136434:D	chr7	15136434	-0.32522	-1.12325340258456	11	DGKB.rs10276674	0
rs111372466	chr7	15136476	-0.24813	-1.39380247661021	11	DGKB.rs10276674	0
rs187718194	chr7	15136975	-0.34546	-1.062878416717	11	DGKB.rs10276674	0
rs75752034	chr7	15137033	-0.8454	-0.167945390849447	11	DGKB.rs10276674	0
rs77494523	chr7	15137326	-0.25982	-1.34776619541455	11	DGKB.rs10276674	0
rs7794770	chr7	15137549	-0.57323	-0.556468246644727	11	DGKB.rs10276674	0
rs78848677	chr7	15137857	-0.67278	-0.396336897281293	11	DGKB.rs10276674	0
rs73063257	chr7	15138258	-0.38198	-0.962387027767129	11	DGKB.rs10276674	0
rs189326266	chr7	15138272	0.3149	-1.15550015087516	11	DGKB.rs10276674	0
rs56946039	chr7	15138424	-0.88756	-0.119279154283921	11	DGKB.rs10276674	0
rs6966977	chr7	15138478	-0.3649	-1.00813193553974	11	DGKB.rs10276674	0
rs75703690	chr7	15138514	0.07067	-2.64973412427937	11	DGKB.rs10276674	0
rs147966717	chr7	15138898	-0.28182	-1.26648670971518	11	DGKB.rs10276674	1
rs6967535	chr7	15138996	-0.61519	-0.485824115799278	11	DGKB.rs10276674	0
rs17168663	chr7	15139469	-0.35968	-1.02254053171687	11	DGKB.rs10276674	0
rs10245707	chr7	15139810	-0.42714	-0.8506434506383	11	DGKB.rs10276674	0
rs75934205	chr7	15140070	-0.82627	-0.19083368236033	11	DGKB.rs10276674	0
rs183108034	chr7	15140198	-0.37151	-0.9901794972862	11	DGKB.rs10276674	0
rs188040850	chr7	15140341	0.42408	-0.857833162302586	11	DGKB.rs10276674	0
rs9648196	chr7	15140690	-0.41726	-0.874045750280409	11	DGKB.rs10276674	0
rs117627122	chr7	15140898	-0.12341	-2.09224313351704	11	DGKB.rs10276674	0
rs56014579	chr7	15140982	-0.12956	-2.04361118467901	11	DGKB.rs10276674	0
rs3919524	chr7	15141125	-0.35802	-1.02716642822009	11	DGKB.rs10276674	0
rs7810554	chr7	15141190	-0.50991	-0.673521039424767	11	DGKB.rs10276674	0
rs10267108	chr7	15141342	-0.35471	-1.03645472476095	11	DGKB.rs10276674	0
rs144307986	chr7	15141384	0.32894	-1.11187991566901	11	DGKB.rs10276674	0
chr7:15141563:I	chr7	15141563	-0.295	-1.22077992264232	11	DGKB.rs10276674	0
rs10242734	chr7	15142752	-0.29115	-1.23391668069901	11	DGKB.rs10276674	0
rs10242741	chr7	15142761	-0.20701	-1.57498817770487	11	DGKB.rs10276674	0
rs186193864	chr7	15143358	-0.32993	-1.10887476823462	11	DGKB.rs10276674	0
rs9986917	chr7	15143491	-0.18779	-1.67243096176202	11	DGKB.rs10276674	0
rs12113178	chr7	15143657	-0.27818	-1.27948689280315	11	DGKB.rs10276674	0
rs17327498	chr7	15144710	-0.76038	-0.273936970660109	11	DGKB.rs10276674	1
rs73063269	chr7	15145022	-0.78195	-0.245964479099912	11	DGKB.rs10276674	0
rs147513453	chr7	15145132	-0.45771	-0.781519483188917	11	DGKB.rs10276674	0
rs9986706	chr7	15145290	-0.73122	-0.313040906918671	11	DGKB.rs10276674	0
rs7808316	chr7	15145482	-0.79018	-0.23549451137324	11	DGKB.rs10276674	0
rs181786889	chr7	15145546	-0.08227	-2.4977487578013	11	DGKB.rs10276674	0
rs7808380	chr7	15145681	-0.7577	-0.277467750044809	11	DGKB.rs10276674	0
rs117244432	chr7	14187402	0.15542	-1.86162414920104	12	DGKB.rs1974620	0
rs189852094	chr7	14198034	0.36043	-1.02045751586877	12	DGKB.rs1974620	0
rs148426753	chr7	14211997	0.27513	-1.29051156574317	12	DGKB.rs1974620	0
rs184331092	chr7	14216473	0.23837	-1.4339311906355	12	DGKB.rs1974620	0
rs117050836	chr7	14220049	0.12993	-2.04075943508749	12	DGKB.rs1974620	0
rs187743583	chr7	14220726	0.63958	-0.446943568054705	12	DGKB.rs1974620	0
rs111755489	chr7	14222082	0.15215	-1.88288840263916	12	DGKB.rs1974620	0
rs139617501	chr7	14223842	0.13008	-2.03960563318264	12	DGKB.rs1974620	0
rs112217930	chr7	14223970	0.12741	-2.06034504598885	12	DGKB.rs1974620	1
rs147120782	chr7	14225155	0.1298	-2.04176047471215	12	DGKB.rs1974620	0
rs12534111	chr7	14227472	1.16777	0.155095947206959	12	DGKB.rs1974620	0
rs138653388	chr7	14234524	0.23522	-1.44723403255925	12	DGKB.rs1974620	0
rs117822625	chr7	14234834	0.17728	-1.73002487542322	12	DGKB.rs1974620	0
rs150897468	chr7	14235546	0.5334	-0.628483667234223	12	DGKB.rs1974620	0
rs28496071	chr7	14238425	0.15719	-1.85030001424199	12	DGKB.rs1974620	0
rs62445571	chr7	14252000	0.24365	-1.41202250969262	12	DGKB.rs1974620	0
rs10261339	chr7	14254894	0.14765	-1.91291067079221	12	DGKB.rs1974620	0
rs17150040	chr7	14256509	0.12353	-2.09127123743341	12	DGKB.rs1974620	0
rs10251496	chr7	14264565	0.14788	-1.91135414491371	12	DGKB.rs1974620	0
rs116087207	chr7	14271200	0.21836	-1.52161020206858	12	DGKB.rs1974620	0
rs184147021	chr7	14272367	0.16132	-1.82436530897697	12	DGKB.rs1974620	0
rs181325553	chr7	14273402	0.36151	-1.01746557524863	12	DGKB.rs1974620	1
rs17765247	chr7	14274780	0.18722	-1.67547088303854	12	DGKB.rs1974620	0
rs17167999	chr7	14279584	0.29697	-1.21412415538231	12	DGKB.rs1974620	0
rs112719338	chr7	14280105	0.25021	-1.38545471372245	12	DGKB.rs1974620	0
rs17168001	chr7	14280229	0.13003	-2.03999008591891	12	DGKB.rs1974620	0
rs73069645	chr7	14291190	0.27131	-1.30449320043149	12	DGKB.rs1974620	0
rs73069646	chr7	14291748	0.24266	-1.41609399235841	12	DGKB.rs1974620	0
rs73069647	chr7	14292144	0.23652	-1.44172250802951	12	DGKB.rs1974620	0
rs75510247	chr7	14292280	0.21884	-1.51941440978651	12	DGKB.rs1974620	0
rs73069648	chr7	14292319	0.20592	-1.58026753513432	12	DGKB.rs1974620	0
rs73069652	chr7	14295154	0.53437	-0.626666796060033	12	DGKB.rs1974620	0
rs73069655	chr7	14295263	0.38993	-0.941788043147684	12	DGKB.rs1974620	0
rs78053660	chr7	14297031	0.26366	-1.33309488465231	12	DGKB.rs1974620	0
rs38281	chr7	14302284	0.16226	-1.81855529201522	12	DGKB.rs1974620	0
rs38280	chr7	14302631	0.5625	-0.575364144903562	12	DGKB.rs1974620	0
chr7:14303410:D	chr7	14303410	0.57175	-0.559053446079247	12	DGKB.rs1974620	0
rs76546245	chr7	14304707	0.50916	-0.674992969979903	12	DGKB.rs1974620	0
rs38260	chr7	14309890	0.2461	-1.40201732158513	12	DGKB.rs1974620	1
rs38259	chr7	14310025	0.24587	-1.40295233801603	12	DGKB.rs1974620	1
rs150574759	chr7	14314606	0.13915	-1.97220279101024	12	DGKB.rs1974620	0
rs189966164	chr7	14334110	0.3105	-1.1695713776086	12	DGKB.rs1974620	0
rs183538655	chr7	14362864	0.36739	-1.00133132486223	12	DGKB.rs1974620	0
rs192138919	chr7	14365189	0.13209	-2.02427177054636	12	DGKB.rs1974620	0
rs17712036	chr7	14371050	0.18762	-1.67333663828433	12	DGKB.rs1974620	0
rs35612883	chr7	14379828	0.2636	-1.33332247635378	12	DGKB.rs1974620	0
rs141627848	chr7	14383103	0.44675	-0.8057561249426	12	DGKB.rs1974620	0
rs17774495	chr7	14385632	0.38421	-0.956566000876047	12	DGKB.rs1974620	0
rs2099282	chr7	14386532	0.16042	-1.82995990304336	12	DGKB.rs1974620	0
rs190722386	chr7	14386955	0.14483	-1.93219463816937	12	DGKB.rs1974620	0
rs188266575	chr7	14397400	0.17325	-1.75301964091212	12	DGKB.rs1974620	0
rs182353336	chr7	14404026	0.13738	-1.9850044701964	12	DGKB.rs1974620	0
rs77972453	chr7	14411844	0.29733	-1.21291264589541	12	DGKB.rs1974620	0
rs17775754	chr7	14423673	0.19112	-1.65485377596458	12	DGKB.rs1974620	0
rs28729840	chr7	14426716	0.68148	-0.383488375304796	12	DGKB.rs1974620	0
rs10435058	chr7	14426831	1.25212	0.224838114730278	12	DGKB.rs1974620	0
rs4721334	chr7	14427112	0.42751	-0.849777599066041	12	DGKB.rs1974620	0
rs35005116	chr7	14427521	0.64051	-0.445490544964729	12	DGKB.rs1974620	0
rs34148828	chr7	14427749	0.72474	-0.321942309136895	12	DGKB.rs1974620	0
rs10275729	chr7	14428943	0.32328	-1.12923645821192	12	DGKB.rs1974620	1
rs10950521	chr7	14429350	0.76912	-0.262508274836486	12	DGKB.rs1974620	1
rs184216533	chr7	14431928	0.49492	-0.703359145636362	12	DGKB.rs1974620	0
rs17168132	chr7	14435446	0.25292	-1.37468204579172	12	DGKB.rs1974620	0
rs2357958	chr7	14436817	0.29397	-1.2242775576663	12	DGKB.rs1974620	0
rs144127803	chr7	14446142	0.1667	-1.79155948922539	12	DGKB.rs1974620	0
rs182193696	chr7	14452756	0.22216	-1.50435743598359	12	DGKB.rs1974620	0
rs11769240	chr7	14453857	0.15112	-1.88968105578888	12	DGKB.rs1974620	0
chr7:14473752:I	chr7	14473752	0.2025	-1.59701539243554	12	DGKB.rs1974620	0
rs188189684	chr7	14480039	0.58557	-0.535169547155508	12	DGKB.rs1974620	0
rs117794623	chr7	14505785	0.16481	-1.80296198373605	12	DGKB.rs1974620	0
rs139473406	chr7	14506824	0.52743	-0.639739123859329	12	DGKB.rs1974620	0
rs17651957	chr7	14515048	0.38262	-0.960712949426902	12	DGKB.rs1974620	0
rs191650660	chr7	14516402	0.40845	-0.895385771194259	12	DGKB.rs1974620	0
rs185438804	chr7	14547043	0.20605	-1.57963642119731	12	DGKB.rs1974620	0
rs146536280	chr7	14555956	0.40889	-0.894309107767768	12	DGKB.rs1974620	0
rs141653989	chr7	14558388	0.40416	-0.905944439820011	12	DGKB.rs1974620	0
rs187526837	chr7	14593283	0.16247	-1.81726190964048	12	DGKB.rs1974620	0
rs149542018	chr7	14601063	0.23959	-1.42882614983887	12	DGKB.rs1974620	0
rs185902084	chr7	14607102	0.20138	-1.60256160849467	12	DGKB.rs1974620	0
rs192621757	chr7	14622893	0.42488	-0.855948502867993	12	DGKB.rs1974620	0
rs143555556	chr7	14646017	0.26179	-1.34021262333289	12	DGKB.rs1974620	0
rs143258489	chr7	14648470	0.35075	-1.04768155999957	12	DGKB.rs1974620	0
rs186412969	chr7	14670826	0.22569	-1.4885929027419	12	DGKB.rs1974620	0
rs189389391	chr7	14676834	0.53274	-0.629721778709847	12	DGKB.rs1974620	0
rs145474384	chr7	14678076	0.24756	-1.39610230211098	12	DGKB.rs1974620	0
rs190470064	chr7	14679509	0.44291	-0.814388689847725	12	DGKB.rs1974620	0
rs118141450	chr7	14705047	0.212	-1.55116900431012	12	DGKB.rs1974620	0
rs183257612	chr7	14708511	0.43753	-0.82661000410681	12	DGKB.rs1974620	0
rs146493756	chr7	14721327	0.206	-1.57987911019256	12	DGKB.rs1974620	0
rs17668611	chr7	14730046	0.44754	-0.80398935978701	12	DGKB.rs1974620	0
rs190093807	chr7	14735505	0.75685	-0.278590195773563	12	DGKB.rs1974620	0
rs187918487	chr7	14735815	0.12936	-2.04515606371329	12	DGKB.rs1974620	0
rs17669066	chr7	14741011	0.46729	-0.76080522903394	12	DGKB.rs1974620	0
rs193144835	chr7	14743991	0.14215	-1.95087244088513	12	DGKB.rs1974620	0
rs146323824	chr7	14744165	0.1754	-1.74068619904405	12	DGKB.rs1974620	0
rs79080345	chr7	14748114	0.67307	-0.395905942859198	12	DGKB.rs1974620	0
rs181163345	chr7	14754542	0.22107	-1.50927588553512	12	DGKB.rs1974620	0
rs189295741	chr7	14768039	0.46589	-0.763805724223178	12	DGKB.rs1974620	0
rs188311572	chr7	14768949	0.16064	-1.82858944247877	12	DGKB.rs1974620	0
rs181636190	chr7	14773104	0.14829	-1.90858546299516	12	DGKB.rs1974620	0
rs185189667	chr7	14798964	0.51552	-0.662579178993528	12	DGKB.rs1974620	0
rs180816971	chr7	14839628	0.31997	-1.13952803758317	12	DGKB.rs1974620	0
rs149568853	chr7	14843950	0.12652	-2.06735488054469	12	DGKB.rs1974620	0
rs184807312	chr7	14857647	0.25869	-1.35212484534979	12	DGKB.rs1974620	0
rs190008538	chr7	14857898	0.35716	-1.02957141833312	12	DGKB.rs1974620	0
rs74763578	chr7	14857916	0.15752	-1.84820284465127	12	DGKB.rs1974620	0
rs144396453	chr7	14863273	0.34253	-1.07139603387487	12	DGKB.rs1974620	0
rs185765521	chr7	14886423	0.31553	-1.15350151435813	12	DGKB.rs1974620	0
rs182415342	chr7	14890800	0.21656	-1.52988763367609	12	DGKB.rs1974620	0
rs191801804	chr7	14896547	0.46916	-0.756811417328833	12	DGKB.rs1974620	0
rs189804128	chr7	14904609	0.32456	-1.12528486008395	12	DGKB.rs1974620	0
rs184506729	chr7	14928683	0.17971	-1.71641083843821	12	DGKB.rs1974620	1
rs182386147	chr7	14943335	0.29166	-1.23216653869672	12	DGKB.rs1974620	1
rs117608221	chr7	14954070	0.16487	-1.80259799440905	12	DGKB.rs1974620	0
rs139890837	chr7	14965110	0.37826	-0.972173489121829	12	DGKB.rs1974620	0
rs73058980	chr7	14980973	0.51862	-0.656583841252898	12	DGKB.rs1974620	0
rs1558320	chr7	14993768	0.15548	-1.86123817299811	12	DGKB.rs1974620	0
rs191254877	chr7	14996403	0.19995	-1.60968794368931	12	DGKB.rs1974620	0
rs181026939	chr7	15001707	0.14872	-1.90568993556895	12	DGKB.rs1974620	0
rs183968585	chr7	15002738	0.17794	-1.72630886416552	12	DGKB.rs1974620	0
